13.274576,210.242.125.205,192.168.50.90,443,53453,1452,1,3276977926
13.275117,192.168.50.90,210.242.125.205,53453,443,52,1,200067254
13.27565,210.242.125.205,192.168.50.90,443,53453,1452,1,3276979338
13.275993,192.168.50.90,210.242.125.205,53453,443,52,1,200067254
13.276458,210.242.125.205,192.168.50.90,443,53453,1452,1,3276980750
13.276787,192.168.50.90,210.242.125.205,53453,443,52,1,200067254
13.277246,210.242.125.205,192.168.50.90,443,53453,1452,1,3276982162
13.27759,192.168.50.90,210.242.125.205,53453,443,52,1,200067254
13.278031,210.242.125.205,192.168.50.90,443,53453,1452,2,3276983574
13.278373,192.168.50.90,210.242.125.205,53453,443,52,1,200067254
13.278825,210.242.125.205,192.168.50.90,443,53453,1452,1,3276897442
13.279139,192.168.50.90,210.242.125.205,53453,443,52,1,200067254
13.279617,210.242.125.205,192.168.50.90,443,53453,1452,1,3276898854
13.279944,192.168.50.90,210.242.125.205,53453,443,52,1,200067254
13.280721,210.242.125.205,192.168.50.90,443,53453,1452,1,3276900266
13.281083,192.168.50.90,210.242.125.205,53453,443,52,1,200067254
13.281726,210.242.125.205,192.168.50.90,443,53453,1452,1,3276901678
13.282158,192.168.50.90,210.242.125.205,53453,443,52,1,200067254
13.282633,210.242.125.205,192.168.50.90,443,53453,1452,1,3276903090
13.282987,192.168.50.90,210.242.125.205,53453,443,52,1,200067254
13.283452,210.242.125.205,192.168.50.90,443,53453,1452,1,3276904502
13.283873,192.168.50.90,210.242.125.205,53453,443,52,1,200067254
13.284359,210.242.125.205,192.168.50.90,443,53453,1452,1,3276905914
13.284714,192.168.50.90,210.242.125.205,53453,443,52,1,200067254
13.285171,210.242.125.205,192.168.50.90,443,53453,1452,1,3276907326
13.28545,192.168.50.90,210.242.125.205,53453,443,52,1,200067254
13.285866,210.242.125.205,192.168.50.90,443,53453,1452,1,3276908738
13.286146,192.168.50.90,210.242.125.205,53453,443,52,1,200067254
13.286521,210.242.125.205,192.168.50.90,443,53453,1452,1,3276910150
13.286782,192.168.50.90,210.242.125.205,53453,443,52,1,200067254
13.287061,210.242.125.205,192.168.50.90,443,53453,1452,1,3276911562
13.287272,192.168.50.90,210.242.125.205,53453,443,52,1,200067254
13.287561,210.242.125.205,192.168.50.90,443,53453,1452,1,3276912974
13.287806,192.168.50.90,210.242.125.205,53453,443,52,1,200067254
13.288175,210.242.125.205,192.168.50.90,443,53453,1452,1,3276914386
13.288427,192.168.50.90,210.242.125.205,53453,443,52,1,200067254
13.288754,210.242.125.205,192.168.50.90,443,53453,1452,1,3276915798
13.289105,192.168.50.90,210.242.125.205,53453,443,52,1,200067254
13.289468,210.242.125.205,192.168.50.90,443,53453,1452,1,3276917210
13.290033,210.242.125.205,192.168.50.90,443,53453,1452,1,3276918622
13.290578,210.242.125.205,192.168.50.90,443,53453,1452,1,3276984986
13.290925,192.168.50.90,210.242.125.205,53453,443,52,1,200067254
13.291609,192.168.50.90,210.242.125.205,53453,443,52,1,200067254
13.292553,210.242.125.205,192.168.50.90,443,53453,1452,1,3276986398
13.293226,192.168.50.90,210.242.125.205,53453,443,52,1,200067254
